policy_id,vehicle_id,period_month,state_code,region,sales_channel,business_type,vehicle_make,vehicle_model,coverage_type,loss_category,catastrophe_flag,exposure_units,earned_premium,on_level_premium,claim_count,incurred_loss
POL1034800,VEH2034800,2025-10,WA,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.971,55.14,56.05,0,0.0
POL1035142,VEH2035142,2025-10,WA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.875,83.89,82.3,0,0.0
POL1036898,VEH2036898,2025-10,WA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.705,78.76,81.23,0,0.0
POL1037128,VEH2037128,2025-10,WA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.825,82.21,82.0,0,0.0
POL1037763,VEH2037763,2025-10,WA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.835,79.93,79.5,0,0.0
POL1037823,VEH2037823,2025-10,WA,West,Direct,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.906,137.8,141.11,0,0.0
POL1038015,VEH2038015,2025-10,WA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.987,77.73,78.68,0,0.0
POL1039022,VEH2039022,2025-10,WA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.984,127.7,126.54,0,0.0
POL1039290,VEH2039290,2025-10,WA,West,Direct,New Business,Metro,Metro Plus,Comprehensive,Glass,No,0.768,80.5,80.86,1,141.86
POL1039301,VEH2039301,2025-10,WA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.901,83.58,83.64,0,0.0
POL1040749,VEH2040749,2025-10,WA,West,Partner,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.914,82.92,85.06,0,0.0
POL1040905,VEH2040905,2025-10,WA,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.8,68.53,70.08,0,0.0
POL1041586,VEH2041586,2025-10,WA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.919,125.99,127.24,0,0.0
POL1042101,VEH2042101,2025-10,WA,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.978,134.23,137.03,0,0.0
POL1042237,VEH2042237,2025-10,WA,West,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.997,104.24,104.62,0,0.0
POL1042523,VEH2042523,2025-10,WA,West,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.714,75.86,75.48,0,0.0
POL1042672,VEH2042672,2025-10,WA,West,Direct,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.877,104.74,102.58,0,0.0
POL1042886,VEH2042886,2025-10,WA,West,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.79,48.48,49.8,0,0.0
POL1043563,VEH2043563,2025-10,WA,West,Partner,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.732,90.01,91.0,0,0.0
POL1043868,VEH2043868,2025-10,WA,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.937,64.93,64.21,0,0.0
POL1043902,VEH2043902,2025-10,WA,West,Partner,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.976,64.14,65.28,0,0.0
POL1044055,VEH2044055,2025-10,WA,West,Partner,New Business,Orion,Orion Base,Comprehensive,Other,No,0.818,62.02,61.22,0,0.0
POL1044126,VEH2044126,2025-10,WA,West,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.771,83.3,83.96,0,0.0
POL1044416,VEH2044416,2025-10,WA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.827,76.8,76.52,0,0.0
POL1045472,VEH2045472,2025-10,WA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.732,59.57,59.97,0,0.0
POL1046936,VEH2046936,2025-10,WA,West,Partner,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.779,79.0,78.45,0,0.0
POL1047988,VEH2047988,2025-10,WA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.945,126.22,125.91,0,0.0
POL1048112,VEH2048112,2025-10,WA,West,Direct,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.769,65.08,64.08,0,0.0
POL1048381,VEH2048381,2025-10,WA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.895,90.14,89.86,0,0.0
POL1049690,VEH2049690,2025-10,WA,West,Partner,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.876,114.69,116.42,0,0.0
POL1052407,VEH2052407,2025-10,WA,West,Independent Agent,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.792,105.74,104.76,0,0.0
POL1052597,VEH2052597,2025-10,WA,West,Partner,Renewal,Nova,Nova X,Comprehensive,Other,No,0.954,120.56,118.69,0,0.0
POL1054545,VEH2054545,2025-10,WA,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.99,115.02,115.25,0,0.0
POL1054726,VEH2054726,2025-10,WA,West,Direct,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.814,76.27,75.99,0,0.0
POL1055729,VEH2055729,2025-10,WA,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.866,82.4,84.78,0,0.0
POL1055897,VEH2055897,2025-10,WA,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.998,95.94,98.18,0,0.0
POL1056456,VEH2056456,2025-10,WA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.798,73.37,72.36,0,0.0
POL1056561,VEH2056561,2025-10,WA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.759,80.04,81.06,0,0.0
POL1056798,VEH2056798,2025-10,WA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.834,85.95,85.13,0,0.0
POL1057196,VEH2057196,2025-10,WA,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.98,96.74,97.38,0,0.0
POL1057426,VEH2057426,2025-10,WA,West,Independent Agent,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.736,63.25,61.59,0,0.0
POL1057703,VEH2057703,2025-10,WA,West,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.813,94.51,93.26,0,0.0
POL1057886,VEH2057886,2025-10,WA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.841,91.81,90.39,0,0.0
POL1057912,VEH2057912,2025-10,WA,West,Partner,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.879,62.55,62.38,0,0.0
POL1059046,VEH2059046,2025-10,WA,West,Partner,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.894,119.56,121.83,0,0.0
POL1000439,VEH2000439,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.794,74.27,73.91,0,0.0
POL1001495,VEH2001495,2025-11,AZ,West,Independent Agent,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.925,105.24,103.36,0,0.0
POL1001793,VEH2001793,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Weather,No,0.972,100.05,98.03,1,625.88
POL1002437,VEH2002437,2025-11,AZ,West,Independent Agent,New Business,Summit,Summit Max,Comprehensive,Other,No,0.84,114.82,110.68,0,0.0
POL1002834,VEH2002834,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.984,110.45,111.33,0,0.0
POL1002996,VEH2002996,2025-11,AZ,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.903,109.6,109.74,0,0.0
POL1003663,VEH2003663,2025-11,AZ,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.807,68.23,67.92,0,0.0
POL1003776,VEH2003776,2025-11,AZ,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.956,71.17,71.22,0,0.0
POL1003902,VEH2003902,2025-11,AZ,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.77,41.35,40.28,0,0.0
POL1004565,VEH2004565,2025-11,AZ,West,Direct,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.814,87.28,87.03,0,0.0
POL1004894,VEH2004894,2025-11,AZ,West,Direct,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.71,67.34,66.48,0,0.0
POL1005180,VEH2005180,2025-11,AZ,West,Independent Agent,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.709,96.19,95.02,0,0.0
POL1005348,VEH2005348,2025-11,AZ,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.762,110.19,111.41,0,0.0
POL1005812,VEH2005812,2025-11,AZ,West,Partner,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.919,145.49,148.84,0,0.0
POL1006570,VEH2006570,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.784,108.95,106.45,0,0.0
POL1007112,VEH2007112,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.909,115.59,115.19,0,0.0
POL1007189,VEH2007189,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.86,119.25,118.88,0,0.0
POL1007216,VEH2007216,2025-11,AZ,West,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.816,120.6,123.1,0,0.0
POL1007747,VEH2007747,2025-11,AZ,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.751,72.1,71.7,0,0.0
POL1007833,VEH2007833,2025-11,AZ,West,Partner,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.868,88.77,88.89,0,0.0
POL1008017,VEH2008017,2025-11,AZ,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.979,101.64,100.98,0,0.0
POL1008127,VEH2008127,2025-11,AZ,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.826,96.13,97.56,0,0.0
POL1009354,VEH2009354,2025-11,AZ,West,Partner,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.708,75.35,75.22,0,0.0
POL1009372,VEH2009372,2025-11,AZ,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.901,121.09,123.77,0,0.0
POL1010358,VEH2010358,2025-11,AZ,West,Direct,Renewal,Apex,Apex City,Comprehensive,Other,No,0.829,133.14,133.05,0,0.0
POL1010709,VEH2010709,2025-11,AZ,West,Direct,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.895,119.36,119.67,0,0.0
POL1010764,VEH2010764,2025-11,AZ,West,Independent Agent,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.72,130.77,130.66,0,0.0
POL1010857,VEH2010857,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.966,98.69,100.59,0,0.0
POL1013739,VEH2013739,2025-11,AZ,West,Partner,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.933,199.34,195.82,0,0.0
POL1013813,VEH2013813,2025-11,AZ,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Theft,No,0.823,93.92,91.41,1,682.93
POL1013928,VEH2013928,2025-11,AZ,West,Independent Agent,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.768,98.2,101.35,0,0.0
POL1014370,VEH2014370,2025-11,AZ,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.81,96.9,96.55,0,0.0
POL1015028,VEH2015028,2025-11,AZ,West,Independent Agent,New Business,Summit,Summit Ridge,Comprehensive,Other,No,0.834,117.17,118.43,0,0.0
POL1015221,VEH2015221,2025-11,AZ,West,Partner,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.817,98.48,95.42,0,0.0
POL1015490,VEH2015490,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Theft,No,0.833,71.47,71.66,1,3339.62
POL1016519,VEH2016519,2025-11,AZ,West,Partner,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.748,81.73,80.8,0,0.0
POL1017089,VEH2017089,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.969,117.7,113.89,0,0.0
POL1017127,VEH2017127,2025-11,AZ,West,Independent Agent,New Business,Falcon,Falcon EV,Comprehensive,Weather,No,0.733,95.51,97.08,1,808.35
POL1019468,VEH2019468,2025-11,AZ,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.858,154.06,156.36,0,0.0
POL1019781,VEH2019781,2025-11,AZ,West,Direct,New Business,Apex,Apex LX,Comprehensive,Other,No,0.759,69.12,70.98,0,0.0
POL1020028,VEH2020028,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.976,98.94,97.77,0,0.0
POL1020170,VEH2020170,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.869,114.79,111.91,0,0.0
POL1020677,VEH2020677,2025-11,AZ,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.876,113.97,112.78,0,0.0
POL1020699,VEH2020699,2025-11,AZ,West,Direct,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.852,82.22,84.26,0,0.0
POL1021208,VEH2021208,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.919,91.18,88.75,0,0.0
POL1021375,VEH2021375,2025-11,AZ,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.814,113.96,116.8,0,0.0
POL1021471,VEH2021471,2025-11,AZ,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.909,119.55,119.73,0,0.0
POL1023022,VEH2023022,2025-11,AZ,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.959,122.86,125.3,0,0.0
POL1024042,VEH2024042,2025-11,AZ,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.807,108.87,109.16,0,0.0
POL1024300,VEH2024300,2025-11,AZ,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.905,96.32,93.36,0,0.0
POL1025008,VEH2025008,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.869,110.79,110.74,0,0.0
POL1026243,VEH2026243,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.73,92.66,92.47,0,0.0
POL1026469,VEH2026469,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.706,63.49,62.75,0,0.0
POL1026504,VEH2026504,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.778,78.14,78.32,0,0.0
POL1026830,VEH2026830,2025-11,AZ,West,Direct,New Business,Summit,Summit Max,Comprehensive,Other,No,0.86,109.41,108.92,0,0.0
POL1027783,VEH2027783,2025-11,AZ,West,Independent Agent,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.957,81.54,82.17,0,0.0
POL1027974,VEH2027974,2025-11,AZ,West,Direct,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.826,99.65,97.43,0,0.0
POL1028879,VEH2028879,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.983,89.32,88.5,0,0.0
POL1028932,VEH2028932,2025-11,AZ,West,Independent Agent,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.828,106.1,105.81,0,0.0
POL1028967,VEH2028967,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.963,111.62,111.8,0,0.0
POL1030091,VEH2030091,2025-11,AZ,West,Direct,Renewal,Titan,Titan Crew,Comprehensive,Theft,No,0.871,112.31,110.59,1,1817.98
POL1030509,VEH2030509,2025-11,AZ,West,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.958,121.46,118.61,0,0.0
POL1030716,VEH2030716,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.755,73.87,71.02,0,0.0
POL1030737,VEH2030737,2025-11,AZ,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.917,106.04,104.71,0,0.0
POL1030792,VEH2030792,2025-11,AZ,West,Independent Agent,New Business,Titan,Titan Crew,Comprehensive,Other,No,0.779,114.98,114.53,0,0.0
POL1031181,VEH2031181,2025-11,AZ,West,Independent Agent,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.754,102.27,103.1,0,0.0
POL1032569,VEH2032569,2025-11,AZ,West,Direct,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.787,76.44,77.62,0,0.0
POL1033519,VEH2033519,2025-11,AZ,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.815,76.4,76.29,0,0.0
POL1034136,VEH2034136,2025-11,AZ,West,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.82,94.19,95.24,0,0.0
POL1034593,VEH2034593,2025-11,AZ,West,Direct,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.85,96.79,96.93,0,0.0
POL1034877,VEH2034877,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.857,57.87,59.28,0,0.0
POL1035521,VEH2035521,2025-11,AZ,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.888,88.45,86.16,0,0.0
POL1035654,VEH2035654,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.939,120.8,118.85,0,0.0
POL1035717,VEH2035717,2025-11,AZ,West,Partner,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.868,158.42,160.44,0,0.0
POL1036726,VEH2036726,2025-11,AZ,West,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.74,49.31,49.34,0,0.0
POL1037393,VEH2037393,2025-11,AZ,West,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.952,130.36,129.0,0,0.0
POL1039135,VEH2039135,2025-11,AZ,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.765,84.72,84.47,0,0.0
POL1039346,VEH2039346,2025-11,AZ,West,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.949,129.76,130.9,0,0.0
POL1039899,VEH2039899,2025-11,AZ,West,Direct,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.816,89.99,90.38,0,0.0
POL1039999,VEH2039999,2025-11,AZ,West,Partner,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.862,151.14,152.81,0,0.0
POL1040313,VEH2040313,2025-11,AZ,West,Independent Agent,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.823,99.05,99.77,0,0.0
POL1040522,VEH2040522,2025-11,AZ,West,Partner,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.841,106.78,108.52,0,0.0
POL1040753,VEH2040753,2025-11,AZ,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.912,88.01,88.11,0,0.0
POL1040872,VEH2040872,2025-11,AZ,West,Direct,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.884,110.47,108.93,0,0.0
POL1041102,VEH2041102,2025-11,AZ,West,Partner,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.907,131.81,131.77,0,0.0
POL1041220,VEH2041220,2025-11,AZ,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.905,90.92,92.22,0,0.0
POL1041306,VEH2041306,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.808,76.62,75.37,0,0.0
POL1041588,VEH2041588,2025-11,AZ,West,Independent Agent,New Business,Summit,Summit Ridge,Comprehensive,Other,No,0.761,136.83,140.17,0,0.0
POL1041733,VEH2041733,2025-11,AZ,West,Independent Agent,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.912,110.6,108.91,0,0.0
POL1043684,VEH2043684,2025-11,AZ,West,Direct,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.729,78.93,78.1,0,0.0
POL1044267,VEH2044267,2025-11,AZ,West,Partner,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.811,114.17,114.29,1,134.88
POL1045153,VEH2045153,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.839,164.15,163.85,0,0.0
POL1045937,VEH2045937,2025-11,AZ,West,Direct,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.916,83.22,82.82,0,0.0
POL1046053,VEH2046053,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.96,69.89,71.54,0,0.0
POL1046668,VEH2046668,2025-11,AZ,West,Independent Agent,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.832,68.44,69.35,0,0.0
POL1047133,VEH2047133,2025-11,AZ,West,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.708,60.94,63.03,0,0.0
POL1047691,VEH2047691,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.709,60.76,60.49,0,0.0
POL1048080,VEH2048080,2025-11,AZ,West,Independent Agent,New Business,Orion,Orion GT,Comprehensive,Other,No,0.951,70.71,69.94,0,0.0
POL1048084,VEH2048084,2025-11,AZ,West,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.805,91.93,91.91,0,0.0
POL1049268,VEH2049268,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.993,132.08,130.63,0,0.0
POL1050388,VEH2050388,2025-11,AZ,West,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.991,68.48,69.14,0,0.0
POL1051108,VEH2051108,2025-11,AZ,West,Partner,Renewal,Metro,Metro One,Comprehensive,Other,No,0.978,97.21,96.58,0,0.0
POL1051171,VEH2051171,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.867,130.44,127.89,0,0.0
POL1051208,VEH2051208,2025-11,AZ,West,Independent Agent,New Business,Orion,Orion Base,Comprehensive,Other,No,0.87,97.39,97.17,0,0.0
POL1051438,VEH2051438,2025-11,AZ,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.794,91.92,93.83,0,0.0
POL1051558,VEH2051558,2025-11,AZ,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.712,49.54,49.84,0,0.0
POL1052141,VEH2052141,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.725,142.44,140.35,0,0.0
POL1053046,VEH2053046,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.968,111.96,112.35,0,0.0
POL1053484,VEH2053484,2025-11,AZ,West,Partner,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.781,101.11,99.47,0,0.0
POL1054079,VEH2054079,2025-11,AZ,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.742,99.28,98.05,0,0.0
POL1054119,VEH2054119,2025-11,AZ,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.727,82.69,81.95,0,0.0
POL1054121,VEH2054121,2025-11,AZ,West,Partner,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.768,92.64,91.59,0,0.0
POL1054365,VEH2054365,2025-11,AZ,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.879,100.22,99.57,0,0.0
POL1055066,VEH2055066,2025-11,AZ,West,Partner,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.701,92.52,91.7,0,0.0
POL1055077,VEH2055077,2025-11,AZ,West,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.748,96.16,97.65,0,0.0
POL1055401,VEH2055401,2025-11,AZ,West,Direct,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.936,113.0,114.18,0,0.0
POL1055799,VEH2055799,2025-11,AZ,West,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.779,81.75,82.05,0,0.0
POL1056018,VEH2056018,2025-11,AZ,West,Independent Agent,New Business,Titan,Titan Crew,Comprehensive,Other,No,0.883,50.22,51.11,0,0.0
POL1056462,VEH2056462,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.756,88.07,88.23,0,0.0
POL1056671,VEH2056671,2025-11,AZ,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.864,130.37,128.8,0,0.0
POL1056803,VEH2056803,2025-11,AZ,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.805,79.38,80.54,0,0.0
POL1057094,VEH2057094,2025-11,AZ,West,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.805,126.8,123.54,0,0.0
POL1057402,VEH2057402,2025-11,AZ,West,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.864,125.51,123.92,0,0.0
POL1057574,VEH2057574,2025-11,AZ,West,Partner,Renewal,Metro,Metro Plus,Comprehensive,Glass,No,0.971,100.48,98.34,1,253.76
POL1057705,VEH2057705,2025-11,AZ,West,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.997,148.0,146.65,0,0.0
POL1057915,VEH2057915,2025-11,AZ,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.895,108.39,107.88,0,0.0
POL1057932,VEH2057932,2025-11,AZ,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.829,113.86,113.61,0,0.0
